,timestamp,PM2.5,Temperature_in_°C,Relative_Temp_in_°C,Wind_Speed_in_Kmph,Rel_Humidity,Dew_Point_in_°C,Atmospheric_Pressure_in_mb,Thunder,Few_clouds,Rain,Clear,Cloudy
22196,25-11-2018 15:00,177,27,27,9,0.34,10,1015,0,0,0,1,0
22197,25-11-2018 16:00,120,27,27,9,0.37,11,1015,0,0,0,1,0
22198,25-11-2018 17:00,77,26,26,7,0.37,10,1015,0,0,0,1,0
22199,25-11-2018 18:00,87,23,23,6,0.47,11,1016,0,0,0,1,0
22200,25-11-2018 19:00,130,21,21,3,0.5,10,1016,0,0,0,1,0
22201,25-11-2018 20:00,223,20,20,3,0.56,11,1017,0,0,0,1,0
22202,25-11-2018 21:00,315,19,19,3,0.6,11,1017,0,0,0,1,0
22203,25-11-2018 22:00,349,18,18,3,0.64,11,1017,0,0,0,1,0
22215,26-11-2018 11:00,433,22,22,7,0.53,12,1017,0,0,0,1,0
22216,26-11-2018 12:00,413,23,23,9,0.5,12,1017,0,0,0,1,0
22222,26-11-2018 21:00,363,19,19,3,0.66,12.5,1016,0,1,0,0,0
22223,26-11-2018 22:00,401,17.5,17.5,3,0.7,12,1016.5,0,1,0,0,0
22224,26-11-2018 23:00,402,16.375,16.375,3,0.715,11.25,1016.875,0,1,0,0,0
22225,27-11-2018 01:00,456,15.5,15.5,3,0.745,11,1016.5,0,1,0,0,0
22226,27-11-2018 02:00,438,15.125,15.125,3,0.76375,11,1016.125,0,1,0,0,0
22227,27-11-2018 03:00,430,14,14,3,0.825,11,1016,0,1,0,0,0
22228,27-11-2018 04:00,398,13.25,13.25,3,0.86625,11,1016,0,1,0,0,0
22229,27-11-2018 05:00,401,13,13,3,0.88,11,1016,0,1,0,0,0
22230,27-11-2018 06:00,393,13,13,3,0.88,11,1016.75,0,1,0,0,0
22231,27-11-2018 07:00,391,13,13,3,0.88,11,1016.9375,0,1,0,0,0
22232,27-11-2018 08:00,388,15,15,3,0.77,11,1018,0,1,0,0,0
22233,27-11-2018 09:00,397,19,19,3,0.6,11,1018,0,1,0,0,0
22234,27-11-2018 10:00,417,23,23,7,0.5,12,1019,0,1,0,0,0
22235,27-11-2018 11:00,394,25,25,7,0.44,12,1019,0,1,0,0,0
22236,27-11-2018 12:00,345,27,27,17,0.37,11,1018,0,1,0,0,0
22237,27-11-2018 13:00,302,27,27,15,0.34,10,1018,0,1,0,0,0
22238,27-11-2018 14:00,217,27,27,11,0.34,10,1017,0,1,0,0,0
22239,27-11-2018 15:00,180,27,27,11,0.34,10,1017,0,1,0,0,0
22240,27-11-2018 16:00,187,27,27,7,0.34,10,1017,0,1,0,0,0
22241,27-11-2018 17:00,197,26,26,7,0.37,10,1017,0,1,0,0,0
22242,27-11-2018 18:00,197,24,24,3,0.41,10,1017,0,1,0,0,0
22243,27-11-2018 19:00,243,23,23,3,0.47,11,1018,0,1,0,0,0
22244,27-11-2018 20:00,304,22,22,3,0.53,12,1019,0,1,0,0,0
22245,27-11-2018 21:00,315,20,20,3,0.6,12,1019,0,1,0,0,0
22246,27-11-2018 22:00,332,20,20,6,0.6,12,1019,0,1,0,0,0
22247,27-11-2018 23:00,340,20,20,6,0.6,12,1019,0,1,0,0,0
22248,28-11-2018 01:00,302,19,19,6,0.64,12,1018,0,1,0,0,0
22249,28-11-2018 02:00,353,18,18,6,0.68,12,1018,0,1,0,0,0
22250,28-11-2018 03:00,345,17,17,3,0.77,13,1018,0,1,0,0,0
22251,28-11-2018 04:00,345,17,17,3,0.77,13,1018,0,1,0,0,0
22252,28-11-2018 05:00,348,16,16,3,0.83,13,1018,0,1,0,0,0
22253,28-11-2018 06:00,346,16,16,3,0.83,13,1018,0,1,0,0,0
22254,28-11-2018 07:00,362,17,17,3,0.77,13,1019,0,0,0,1,0
22255,28-11-2018 08:00,373,17,17,3,0.77,13,1019,0,0,0,1,0
22256,28-11-2018 11:00,358,24,24,3,0.5,13,1020,0,1,0,0,0
22257,28-11-2018 12:00,325,25,25,6,0.47,13,1020,0,1,0,0,0
22258,28-11-2018 13:00,320,26,26,6,0.45,13,1018,0,1,0,0,0
22259,28-11-2018 14:00,253,27,27,7,0.42,13,1018,0,1,0,0,0
22260,28-11-2018 15:00,167,27,27,7,0.42,13,1018,0,0,0,1,0
22261,28-11-2018 16:00,203,26,26,9,0.45,13,1017,0,0,0,1,0
22262,28-11-2018 17:00,253,25,25,6,0.47,13,1017,0,0,0,1,0
22263,28-11-2018 18:00,315,23,23,3,0.53,13,1017,0,0,0,1,0
22264,28-11-2018 19:00,354,21,21,3,0.64,14,1018,0,0,0,1,0
22265,28-11-2018 20:00,351,22,22,3,0.57,13,1019,0,0,0,1,0
22266,28-11-2018 21:00,388,21,21,3,0.6,13,1019,0,0,0,1,0
22267,28-11-2018 22:00,429,20,20,3,0.64,13,1019,0,0,0,1,0
22268,28-11-2018 23:00,444,19,19,3,0.68,13,1019,0,0,0,1,0
22269,29-11-2018 01:00,490,18,18,3,0.78,14,1019,0,0,0,1,0
22270,29-11-2018 02:00,469,17,17,3,0.83,14,1018.5,0,0,0,1,0
22271,29-11-2018 03:00,466,16,16,3,0.88,14,1018,0,0,0,1,0
22272,29-11-2018 04:00,442,18,18,3,0.78,14,1018,0,0,0,1,0
22273,29-11-2018 05:00,433,17,17,3,0.83,14,1018,0,0,0,1,0
22274,29-11-2018 06:00,436,16,16,9,0.83,13,1018,0,0,0,1,0
22275,29-11-2018 09:00,370,17,17,9,0.83,14,1021,0,0,0,1,0
22276,29-11-2018 10:00,375,19,19,9,0.73,14,1021,0,0,0,1,0
22277,29-11-2018 11:00,350,21,21,9,0.64,14,1021,0,0,0,1,0
22278,29-11-2018 12:00,358,23,23,11,0.57,14,1020,0,0,0,1,0
22279,29-11-2018 13:00,378,24,24,11,0.54,14,1019,0,0,0,1,0
22280,29-11-2018 14:00,372,26,26,11,0.48,14,1019,0,0,0,1,0
22281,29-11-2018 15:00,328,26,26,15,0.45,13,1018,0,0,0,1,0
22282,29-11-2018 16:00,230,26,26,11,0.45,13,1018,0,0,0,1,0
22283,29-11-2018 17:00,233,24,24,7,0.47,12,1018,0,0,0,1,0
22284,29-11-2018 18:00,240,22,22,7,0.57,13,1018,0,1,0,0,0
22285,29-11-2018 19:00,308,21,21,6,0.6,13,1018,0,1,0,0,0
22286,29-11-2018 20:00,312,20,20,7,0.64,13,1018,0,1,0,0,0
22287,29-11-2018 21:00,344,20,20,6,0.64,13,1019,0,1,0,0,0
22288,29-11-2018 22:00,400,18,18,3,0.73,13,1019,0,1,0,0,0
22289,29-11-2018 23:00,441,17,17,3,0.77,13,1019,0,0,0,1,0
22290,30-11-2018 01:00,437,16,16,3,0.77,12,1019,0,0,0,1,0
22291,30-11-2018 02:00,403,15,15,3,0.82,12,1019,0,0,0,1,0
22292,30-11-2018 03:00,429,15,15,3,0.82,12,1018,0,0,0,1,0
22293,30-11-2018 04:00,414,14,14,6,0.88,12,1018,0,0,0,1,0
22294,30-11-2018 07:00,414,13,13,6,0.94,12,1019,0,0,0,1,0
22295,30-11-2018 08:00,408,13,13,7,0.94,12,1019,0,0,0,1,0
22296,30-11-2018 11:00,395,21,21,11,0.6,13,1021,0,0,0,1,0
22297,30-11-2018 12:00,349,23,23,9,0.53,13,1020,0,0,0,1,0
22298,30-11-2018 13:00,350,25,25,11,0.42,11,1019,0,0,0,1,0
22299,30-11-2018 15:00,253,26,26,13,0.39,11,1017,0,0,0,1,0
22300,30-11-2018 16:00,233,26,26,11,0.42,12,1017,0,0,0,1,0
22301,30-11-2018 17:00,197,24,24,7,0.5,13,1017,0,0,0,1,0
22302,30-11-2018 18:00,183,22,22,6,0.57,13,1017,0,0,0,1,0
22303,30-11-2018 19:00,240,20,20,6,0.64,13,1017,0,0,0,1,0
22304,30-11-2018 20:00,310,19,19,3,0.68,13,1018,0,0,0,1,0
22305,30-11-2018 21:00,357,19,19,3,0.68,13,1018,0,0,0,1,0
22306,30-11-2018 22:00,409,18,18,3,0.68,12,1018,0,0,0,1,0
22307,30-11-2018 23:00,425,17,17,3,0.73,12,1018,0,0,0,1,0
22308,01-12-2018 01:00,392,16,16,3,0.77,12,1017,0,0,0,1,0
22309,01-12-2018 02:00,379,16,16,3,0.77,12,1017,0,0,0,1,0
22310,01-12-2018 03:00,378,14,14,3,0.82,11,1016,0,0,0,1,0
22311,01-12-2018 04:00,359,14,14,7,0.82,11,1016,0,0,0,1,0
22312,01-12-2018 05:00,376,13,13,3,0.82,10,1016,0,0,0,1,0
22313,01-12-2018 06:00,371,13,13,7,0.82,10,1016,0,0,0,1,0
22314,01-12-2018 07:00,332,13,13,6,0.82,10,1017,0,0,0,1,0
22315,01-12-2018 08:00,328,14,14,6,0.77,10,1017,0,0,0,1,0
22316,01-12-2018 09:00,321,16,16,9,0.68,10,1018,0,0,0,1,0
22317,01-12-2018 10:00,322,19,19,9,0.6,11,1018,0,0,0,1,0
22318,01-12-2018 11:00,342,21,21,9,0.53,11,1017,0,0,0,1,0
22319,01-12-2018 12:00,316,23,23,11,0.47,11,1016,0,0,0,1,0
22320,01-12-2018 13:00,316,25,25,13,0.42,11,1015,0,0,0,1,0
22321,01-12-2018 14:00,287,25,25,15,0.36,9,1014,0,0,0,1,0
22322,01-12-2018 15:00,170,25,24,17,0.32,7,1014,0,0,0,1,0
22323,01-12-2018 16:00,140,25,24,13,0.32,7,1013,0,0,0,1,0
22324,01-12-2018 17:00,98,24,23,9,0.34,7,1013,0,0,0,1,0
22325,01-12-2018 18:00,107,21,21,6,0.46,9,1014,0,0,0,1,0
22326,01-12-2018 19:00,167,19,19,6,0.52,9,1014,0,0,0,1,0
22327,01-12-2018 20:00,197,18,18,3,0.56,9,1015,0,0,0,1,0
22328,01-12-2018 21:00,319,17,17,3,0.59,9,1015,0,0,0,1,0
22329,01-12-2018 22:00,342,16,16,3,0.63,9,1015,0,0,0,1,0
22330,01-12-2018 23:00,407,15,15,3,0.72,10,1015,0,0,0,1,0
22331,02-12-2018 01:00,431,14,14,3,0.77,10,1014,0,0,0,1,0
22332,02-12-2018 02:00,403,14,14,3,0.77,10,1014,0,0,0,1,0
22333,02-12-2018 03:00,426,13,13,3,0.82,10,1014,0,0,0,1,0
22334,02-12-2018 04:00,411,13,13,3,0.82,10,1014,0,0,0,1,0
22335,02-12-2018 05:00,383,11,11,3,0.88,9,1014,0,0,0,1,0
22336,02-12-2018 06:00,370,11,11,3,0.88,9,1014,0,0,0,1,0
22337,02-12-2018 07:00,370,11,11,3,0.88,9,1015,0,0,0,1,0
22338,02-12-2018 08:00,332,13,13,3,0.88,11,1016,0,0,0,1,0
22339,02-12-2018 09:00,351,18,18,3,0.56,9,1017,0,0,0,1,0
22340,02-12-2018 10:00,379,23,23,3,0.47,11,1017,0,0,0,1,0
22341,02-12-2018 11:00,375,25,25,3,0.42,11,1017,0,0,0,1,0
22342,02-12-2018 12:00,302,25,24,7,0.32,7,1016,0,0,0,1,0
22343,02-12-2018 13:00,273,26,25,9,0.24,4,1015,0,0,0,1,0
22344,02-12-2018 14:00,127,27,26,6,0.23,4,1014,0,0,0,1,0
22345,02-12-2018 15:00,123,26,25,9,0.28,6,1014,0,0,0,1,0
22346,02-12-2018 16:00,120,25,24,9,0.3,6,1013,0,0,0,1,0
22347,02-12-2018 17:00,160,24,23,9,0.31,6,1013,0,0,0,1,0
22348,02-12-2018 18:00,110,22,21,3,0.38,7,1013,0,1,0,0,0
22349,02-12-2018 19:00,110,20,20,3,0.43,7,1014,0,1,0,0,0
22350,02-12-2018 20:00,203,18,18,3,0.56,9,1014,0,0,0,1,0
22351,02-12-2018 21:00,334,17,17,3,0.52,7,1015,0,0,0,1,0
22352,02-12-2018 22:00,388,16,16,3,0.59,8,1015,0,0,0,1,0
22353,02-12-2018 23:00,401,16,16,3,0.59,8,1015,0,0,0,1,0
22354,03-12-2018 01:00,426,15,15,3,0.63,8,1015,0,0,0,1,0
22355,03-12-2018 02:00,424,14,14,3,0.72,9,1015,0,0,0,1,0
22356,03-12-2018 03:00,403,14,14,3,0.77,10,1015,0,0,0,1,0
22357,03-12-2018 04:00,423,13,13,3,0.72,8,1015,0,0,0,1,0
22358,03-12-2018 05:00,429,12,12,3,0.77,8,1014,0,0,0,1,0
22359,03-12-2018 06:00,414,12,12,7,0.77,8,1015,0,0,0,1,0
22360,03-12-2018 07:00,365,12,12,3,0.82,9,1016,0,0,0,1,0
22361,03-12-2018 08:00,333,13,13,3,0.77,9,1017,0,0,0,1,0
22362,03-12-2018 09:00,349,14,14,6,0.77,10,1017,0,0,0,1,0
22363,03-12-2018 10:00,354,18,18,7,0.6,10,1018,0,0,0,1,0
22364,03-12-2018 11:00,332,20,20,7,0.49,9,1018,0,0,0,1,0
22365,03-12-2018 12:00,373,23,22,9,0.41,9,1017,0,0,0,1,0
22366,03-12-2018 13:00,333,24,23,7,0.36,8,1016,0,0,0,1,0
22367,03-12-2018 14:00,253,25,24,11,0.32,7,1015,0,0,0,1,0
22368,03-12-2018 15:00,223,25,24,9,0.3,6,1014,0,0,0,1,0
22369,03-12-2018 16:00,257,24,23,7,0.31,6,1014,0,0,0,1,0
22370,03-12-2018 18:00,180,21,21,3,0.46,9,1014,0,1,0,0,0
22371,03-12-2018 19:00,237,17,17,3,0.64,10,1015,0,1,0,0,0
22372,03-12-2018 20:00,306,17,17,3,0.64,10,1015,0,1,0,0,0
22373,03-12-2018 21:00,350,16,16,3,0.68,10,1016,0,1,0,0,0
22374,03-12-2018 22:00,368,15,15,3,0.72,10,1017,0,1,0,0,0
22375,03-12-2018 23:00,399,15,15,3,0.72,10,1017,0,1,0,0,0
22376,04-12-2018 01:00,440,14,14,3,0.77,10,1017,0,0,0,1,0
22377,04-12-2018 02:00,463,13,13,3,0.82,10,1017,0,0,0,1,0
22378,04-12-2018 03:00,497,13,13,3,0.77,9,1017,0,0,0,1,0
22379,04-12-2018 04:00,484,12.25,12.25,3,0.8075,9,1017,0,0,0,1,0
22380,04-12-2018 05:00,474,12,12,3,0.82,9,1017,0,0,0,1,0
22381,04-12-2018 07:00,462,11,11,3,0.82,8,1018,0,0,0,1,0
22382,04-12-2018 08:00,456,12,12,3,0.77,8,1019,0,0,0,1,0
22383,04-12-2018 09:00,480,14,14,3,0.77,10,1019,0,0,0,1,0
22384,04-12-2018 10:00,473,19,19,6,0.56,10,1020,0,0,0,1,0
22385,04-12-2018 11:00,490,21,21,3,0.5,10,1020,0,1,0,0,0
22386,04-12-2018 12:00,354,23,23,6,0.44,10,1019,0,1,0,0,0
22387,04-12-2018 18:00,354,21,21,6,0.5,10,1016,0,1,0,0,0
22388,04-12-2018 20:00,328,18,18,6,0.64,11,1017,0,1,0,0,0
22389,04-12-2018 21:00,388,17,17,3,0.68,11,1017,0,1,0,0,0
22390,04-12-2018 22:00,387,17,17,3,0.68,11,1018,0,1,0,0,0
22391,04-12-2018 23:00,401,15,15,3,0.77,11,1017,0,0,0,1,0
22392,05-12-2018 01:00,437,14,14,3,0.77,10,1017,0,1,0,0,0
22393,05-12-2018 02:00,462,14,14,3,0.77,10,1017,0,1,0,0,0
22394,05-12-2018 03:00,456,13,13,3,0.82,10,1016,0,1,0,0,0
22395,05-12-2018 04:00,472,13,13,3,0.82,10,1015,0,1,0,0,0
22396,05-12-2018 05:00,442,13,13,3,0.82,10,1015,0,0,0,1,0
22397,05-12-2018 06:00,450,12,12,3,0.88,10,1016,0,0,0,1,0
22398,05-12-2018 07:00,388,12,12,7,0.82,9,1016,0,1,0,0,0
22399,05-12-2018 08:00,365,12,12,3,0.82,9,1016,0,1,0,0,0
22400,05-12-2018 09:00,382,15,15,6,0.68,9,1017,0,1,0,0,0
22401,05-12-2018 10:00,373,18,18,6,0.6,10,1017,0,0,0,1,0
22402,05-12-2018 15:00,197,24,23,11,0.34,7,1013,0,1,0,0,0
22403,05-12-2018 16:00,217,23,22,9,0.38,8,1013,0,1,0,0,0
22404,05-12-2018 17:00,170,21,21,6,0.46,9,1013,0,0,0,1,0
22405,05-12-2018 18:00,167,19,19,3,0.56,10,1013,0,0,0,1,0
22406,05-12-2018 19:00,180,17,17,3,0.64,10,1014,0,0,0,1,0
22407,05-12-2018 20:00,250,16,16,3,0.72,11,1014,0,0,0,1,0
22408,05-12-2018 21:00,321,15,15,3,0.77,11,1014,0,0,0,1,0
22409,05-12-2018 22:00,351,15,15,3,0.77,11,1014,0,0,0,1,0
22410,05-12-2018 23:00,382,15,15,3,0.77,11,1014,0,0,0,1,0
22411,06-12-2018 01:00,447,14,14,3,0.82,11,1014,0,0,0,1,0
22412,06-12-2018 02:00,471,13,13,3,0.82,10,1014,0,0,0,1,0
22413,06-12-2018 03:00,466,13,13,3,0.82,10,1014,0,0,0,1,0
22414,06-12-2018 04:00,466,10,10,3,0.94,9,1014,0,0,0,1,0
22415,06-12-2018 05:00,463,10,10,3,0.97,9.5,1013.5,0,0,0,1,0
22416,06-12-2018 06:00,450,11,11,3,0.94,10,1014,0,0,0,1,0
22417,06-12-2018 07:00,449,11,11,3,0.88,9,1014,0,0,0,1,0
22418,06-12-2018 08:00,447,12,12,3,0.94,11,1015,0,0,0,1,0
22419,06-12-2018 09:00,464,16,16,3,0.77,12,1016,0,0,0,1,0
22420,06-12-2018 10:00,478,20,20,3,0.6,12,1016,0,1,0,0,0
22421,06-12-2018 11:00,500,22,22,3,0.5,11,1016,0,1,0,0,0
22422,06-12-2018 12:00,421,23,23,7,0.44,10,1015,0,1,0,0,0
22423,06-12-2018 13:00,340,24,24,11,0.41,10,1014,0,1,0,0,0
22424,06-12-2018 14:00,325,24,24,11,0.41,10,1014,0,1,0,0,0
22425,06-12-2018 15:00,306,24,24,11,0.41,10,1013,0,1,0,0,0
22426,06-12-2018 16:00,297,24,23,13,0.39,9,1013,0,1,0,0,0
22427,06-12-2018 17:00,287,22,21,9,0.44,9,1013,0,1,0,0,0
22428,06-12-2018 18:00,187,21,21,3,0.46,9,1013,0,1,0,0,0
22429,06-12-2018 19:00,203,19,19,7,0.56,10,1014,0,1,0,0,0
22430,06-12-2018 20:00,270,18,18,3,0.6,10,1014,0,1,0,0,0
22431,06-12-2018 21:00,321,16,16,3,0.68,10,1015,0,1,0,0,0
22432,06-12-2018 22:00,349,15,15,3,0.77,11,1015,0,1,0,0,0
22433,06-12-2018 23:00,395,15,15,3,0.77,11,1015,0,1,0,0,0
22434,07-12-2018 01:00,395,13,13,3,0.82,10,1015,0,1,0,0,0
22435,07-12-2018 02:00,393,13,13,3,0.82,10,1015,0,1,0,0,0
22436,07-12-2018 03:00,396,12,12,3,0.88,10,1015,0,1,0,0,0
22437,07-12-2018 04:00,401,12,12,3,0.88,10,1014,0,1,0,0,0
22438,07-12-2018 05:00,391,12,12,3,0.88,10,1014,0,1,0,0,0
22439,07-12-2018 06:00,370,11,11,3,0.94,10,1015,0,1,0,0,0
22440,07-12-2018 07:00,403,11,11,6,0.94,10,1015,0,0,0,1,0
22441,07-12-2018 08:00,401,11,11,6,0.94,10,1016,0,0,0,1,0
22442,07-12-2018 09:00,403,14,14,7,0.77,10,1017,0,0,0,1,0
22443,07-12-2018 10:00,388,16,16,7,0.68,10,1017,0,0,0,1,0
22444,07-12-2018 12:00,370,20.25,20.25,10,0.5575,11,1016.25,0,0,0,1,0
22445,07-12-2018 13:00,342,22,22,13,0.5,11,1015,0,0,0,1,0
22446,07-12-2018 14:00,325,22,22,13,0.5,11,1014,0,0,0,1,0
22447,07-12-2018 15:00,314,23,23,15,0.47,11,1014,0,0,0,1,0
22448,07-12-2018 16:00,257,23,23,13,0.47,11,1014,0,0,0,1,0
22449,07-12-2018 17:00,230,22,21,11,0.47,10,1014,0,0,0,1,0
22450,07-12-2018 18:00,220,20,20,6,0.49,9,1014,0,0,0,1,0
22451,07-12-2018 19:00,200,18,18,6,0.56,9,1014,0,0,0,1,0
22452,07-12-2018 20:00,237,16,16,3,0.68,10,1015,0,0,0,1,0
22453,07-12-2018 21:00,341,15,15,3,0.72,10,1015,0,0,0,1,0
22454,07-12-2018 22:00,382,14,14,3,0.77,10,1015,0,0,0,1,0
22455,07-12-2018 23:00,404,13,13,3,0.82,10,1016,0,0,0,1,0
22456,08-12-2018 01:00,402,11,11,3,0.88,9,1015,0,0,0,1,0
22457,08-12-2018 02:00,420,11,11,3,0.88,9,1015,0,0,0,1,0
22458,08-12-2018 06:00,418,9,9,3,1,9,1015,0,0,0,1,0
22459,08-12-2018 07:00,424,9,8,7,1,9,1016,0,0,0,1,0
22460,08-12-2018 08:00,428,10,10,6,0.94,9,1017,0,0,0,1,0
22461,08-12-2018 09:00,391,13,13,3,0.88,11,1017,0,0,0,1,0
22462,08-12-2018 10:00,420,18,18,6,0.64,11,1019,0,0,0,1,0
22463,08-12-2018 11:00,383,20,20,7,0.49,9,1018,0,0,0,1,0
22464,08-12-2018 12:00,378,21,21,7,0.43,8,1018,0,0,0,1,0
22465,08-12-2018 13:00,339,23,22,9,0.36,7,1017,0,0,0,1,0
22466,08-12-2018 14:00,308,23,22,7,0.36,7,1016,0,0,0,1,0
22467,08-12-2018 15:00,250,24,23,9,0.39,9,1015,0,0,0,1,0
22468,08-12-2018 16:00,302,23,22,9,0.41,9,1015,0,0,0,1,0
22469,08-12-2018 17:00,280,22,21,3,0.47,10,1015,0,0,0,1,0
22470,08-12-2018 18:00,260,20,20,3,0.53,10,1015,0,0,0,1,0
22471,08-12-2018 19:00,307,18,18,6,0.6,10,1016,0,0,0,1,0
22472,08-12-2018 20:00,355,17,17,6,0.64,10,1016,0,0,0,1,0
22473,08-12-2018 21:00,433,17,17,3,0.64,10,1016,0,0,0,1,0
22474,08-12-2018 22:00,460,16,16,6,0.68,10,1016,0,0,0,1,0
22475,08-12-2018 23:00,462,16,16,6,0.68,10,1016,0,0,0,1,0
22476,09-12-2018 01:00,453,14,14,3,0.72,9,1015,0,0,0,1,0
22477,09-12-2018 02:00,453,13,13,3,0.77,9,1015,0,0,0,1,0
22478,09-12-2018 03:00,434,12,12,3,0.82,9,1015,0,0,0,1,0
22479,09-12-2018 04:00,390,11,11,3,0.88,9,1015,0,0,0,1,0
22480,09-12-2018 05:00,370,11,11,3,0.82,8,1015,0,0,0,1,0
22481,09-12-2018 06:00,367,11,11,3,0.82,8,1015,0,0,0,1,0
22482,09-12-2018 07:00,397,10,10,3,0.82,7,1016,0,0,0,1,0
22483,09-12-2018 08:00,431,10,10,3,0.88,8,1016,0,0,0,1,0
22484,09-12-2018 09:00,429,14,14,3,0.82,11,1017,0,0,0,1,0
22485,09-12-2018 10:00,431,18,18,3,0.56,9,1017,0,0,0,1,0
22486,09-12-2018 11:00,436,21,21,3,0.43,8,1017,0,0,0,1,0
22487,09-12-2018 12:00,402,22,21,7,0.41,8,1016,0,0,0,1,0
22488,09-12-2018 13:00,332,23,22,7,0.38,8,1015,0,0,0,1,0
22489,09-12-2018 14:00,356,23,22,9,0.38,8,1014,0,0,0,1,0
22490,09-12-2018 15:00,324,24,23,7,0.29,5,1013,0,0,0,1,0
22491,09-12-2018 16:00,233,24,23,9,0.29,5,1013,0,0,0,1,0
22492,09-12-2018 17:00,160,22,21,3,0.38,7,1013,0,0,0,1,0
22493,09-12-2018 18:00,302,19,19,3,0.49,8,1013,0,0,0,1,0
22494,09-12-2018 19:00,327,18,18,3,0.52,8,1013,0,0,0,1,0
22495,09-12-2018 20:00,367,16,16,3,0.59,8,1014,0,0,0,1,0
22496,09-12-2018 21:00,423,14,14,3,0.67,8,1014,0,0,0,1,0
22497,09-12-2018 22:00,451,13,13,6,0.72,8,1014,0,0,0,1,0
22498,09-12-2018 23:00,459,13,13,6,0.72,8,1014,0,0,0,1,0
22499,10-12-2018 01:00,450,12,12,3,0.82,9,1014,0,0,0,1,0
22500,10-12-2018 02:00,429,11,11,3,0.88,9,1014,0,0,0,1,0
22501,10-12-2018 03:00,443,11,11,3,0.88,9,1014,0,0,0,1,0
22502,10-12-2018 04:00,432,11,11,3,0.88,9,1013,0,0,0,1,0
22503,10-12-2018 05:00,425,11,11,3,0.82,8,1013,0,0,0,1,0
22504,10-12-2018 06:00,423,11,11,3,0.82,8,1014,0,0,0,1,0
22505,10-12-2018 07:00,431,10,9,9,0.88,8,1014,0,0,0,1,0
22506,10-12-2018 08:00,426,11,11,7,0.82,8,1015,0,0,0,1,0
22507,10-12-2018 09:00,452,16,16,6,0.68,10,1016,0,0,0,1,0
22508,10-12-2018 10:00,405,18,18,7,0.64,11,1016,0,0,0,1,0
22509,10-12-2018 11:00,413,21,21,11,0.53,11,1016,0,0,0,1,0
22510,10-12-2018 12:00,382,21,21,11,0.53,11,1015,0,0,0,1,0
22511,10-12-2018 13:00,362,22,21,9,0.47,10,1014,0,0,0,1,0
22512,10-12-2018 14:00,370,23,23,9,0.44,10,1013,0,0,0,1,0
22513,10-12-2018 15:00,382,23,23,7,0.44,10,1013,0,0,0,1,0
22514,10-12-2018 16:00,378,22,22,11,0.5,11,1013,0,1,0,0,0
22515,10-12-2018 17:00,373,21,21,9,0.53,11,1013,0,1,0,0,0
22516,10-12-2018 18:00,338,20,20,7,0.56,11,1013,0,1,0,0,0
22517,10-12-2018 19:00,338,19,19,7,0.6,11,1014,0,1,0,0,0
22518,10-12-2018 20:00,362,17,17,6,0.68,11,1015,0,1,0,0,0
22519,10-12-2018 21:00,411,16,16,6,0.77,12,1015,0,1,0,0,0
22520,10-12-2018 22:00,438,16,16,7,0.77,12,1015,0,1,0,0,0
22521,10-12-2018 23:00,469,16,16,7,0.77,12,1015,0,1,0,0,0
22522,11-12-2018 01:00,462,13,13,3,0.88,11,1015,0,1,0,0,0
22523,11-12-2018 02:00,464,13,13,3,0.88,11,1015,0,1,0,0,0
22524,11-12-2018 03:00,456,13,13,3,0.88,11,1015,0,1,0,0,0
22525,11-12-2018 04:00,437,12,12,6,0.88,10,1014,0,1,0,0,0
22526,11-12-2018 05:00,408,13,13,3,0.88,11,1014,0,1,0,0,0
22527,11-12-2018 06:00,375,12,12,7,0.88,10,1015,0,1,0,0,0
22528,11-12-2018 07:00,383,12,12,3,0.94,11,1015,0,1,0,0,0
22529,11-12-2018 08:00,400,14,14,7,0.82,11,1016,0,1,0,0,0
22530,11-12-2018 09:00,397,15,15,7,0.82,12,1017,0,0,0,1,0
22531,11-12-2018 10:00,449,17,17,7,0.73,12,1018,0,0,0,1,0
22532,11-12-2018 11:00,430,19,19,6,0.6,11,1018,0,0,0,1,0
22533,11-12-2018 12:00,391,19,19,6,0.6,11,1017,0,1,0,0,0
22534,11-12-2018 13:00,378,21,21,7,0.53,11,1016,0,1,0,0,0
22535,11-12-2018 14:00,349,22,22,11,0.61,14,1015,0,1,0,0,0
22536,11-12-2018 15:00,350,21,21,7,0.53,11,1015,0,1,0,0,0
22537,11-12-2018 16:00,359,21,21,9,0.53,11,1014,0,1,0,0,0
22538,11-12-2018 17:00,382,20,20,7,0.56,11,1014,0,1,0,0,0
22539,11-12-2018 18:00,375,19,19,7,0.6,11,1014,0,1,0,0,0
22540,11-12-2018 19:00,362,19,19,6,0.6,11,1015,0,1,0,0,0
22541,11-12-2018 20:00,378,18,18,6,0.64,11,1015,0,1,0,0,0
22542,11-12-2018 21:00,403,17,17,6,0.68,11,1016,0,1,0,0,0
22543,11-12-2018 22:00,403,16,16,3,0.72,11,1016,0,1,0,0,0
22544,11-12-2018 23:00,401,16,16,7,0.77,12,1016,0,1,0,0,0
22545,12-12-2018 01:00,451,15,15,4.5,0.85,12.5,1014.5,0,1,0,0,0
22546,12-12-2018 02:00,459,15,15,9,0.88,13,1014,0,1,0,0,0
22547,12-12-2018 03:00,500,15,15,11,0.88,13,1014,0,1,0,0,0
22548,12-12-2018 04:00,500,15,15,11,0.88,13,1014,0,1,0,0,0
